Nombre,Direccion,Telefono,Web,Email,Sector,Ubicacion
Laserys Las Rozas,"C. Bruselas, 36B, 28232 Las Rozas de Madrid, Madrid",+34 913 40 04 93,https://lasrozas.centroslaserys.com/,lasrozas@centroslaserys.com,Spa,Las Rozas
Esenzias,"C. de la Cruz, 28, Centro, 28012 Madrid",+34 915 22 46 40,http://www.esenzias.es/,reservas@esenzias.es,Spa,Las Rozas
Salvador Menéndez,"C. Gran Vía, 40, 1º A, 28220 Majadahonda, Madrid",+34 916 34 36 29,http://salvadormenendez.com/,info@salvadormenendez.com,Spa,Las Rozas
"SAMAY the natural beauty room (estetica de uñas, pestañas, depilacion hilo y cera)","calle Real 51, local 14 «Galería comercial de las rozas», 28230 Las Rozas de Madrid, Madrid",+34 681 80 22 07,http://www.instagram.com/samay_las_rozas/,,Spa,Las Rozas
Masajes en Majadahonda,"C. Las Norias, 25, 28220 Majadahonda, Madrid",+34 911 15 49 35,http://www.masajesenmajadahonda.es/,informacion@terapiadelrelax.es,Spa,Las Rozas
Masaje Arte. Giselle Miró,"C. Comunidad de Madrid, 37, 28231 Las Rozas de Madrid, Madrid",+34 699 36 71 00,,,Spa,Las Rozas
DUIN Las Rozas | Gimnasio en Las Rozas - Madrid,"Av. España, 3, 28231 Las Rozas de Madrid, Madrid",+34 916 34 59 93,https://www.duinclub.com/club/gimnasio-duin-las-rozas/,recepcion@lasrozas.duinclub.com,Spa,Las Rozas
Magic Body | Centro Indiba y Rejuvenecimiento No Invasivo,"Av. Dr. Marañón, 17, planta 3, puerta B, 28220 Majadahonda, Madrid",+34 692 59 24 94,https://rejuvenecimientomajadahonda.es/,info@rejuvenecimientomajadahonda.es,Spa,Las Rozas
Exe Gran Hotel Almenar,"C. Jaraíz, 1, 28290 Madrid",+34 916 30 81 28,https://www.eurostarshotels.com/exe-gran-hotel-almenar.html?referer_code=lb0gg00yx&utm_source=google&utm_medium=business&utm_campaign=lb0gg00yx,info@exegranhotelalmenar.com,Spa,Las Rozas
A domicilio Clara Spa,"Av. del Guadarrama, 3, 28229 Villanueva del Pardillo, Madrid",+34 621 32 07 91,,,Spa,Las Rozas
Lunnails Beauty Studio,"C. Comunidad de Madrid, 37 local 109, Burgocentro II, 28231 Las Rozas de Madrid, Madrid",+34 630 01 28 53,https://lunnails.com/,lunnailslasrozas@gmail.com,Spa,Las Rozas
Parque París,"Av. España, s/n, 28231 Las Rozas de Madrid, Madrid",,http://www.lasrozas.es/,,Spa,Las Rozas
Hotel Majadahonda,"Carr. de Boadilla, 7, 300, 28222 Majadahonda, Madrid",+34 916 38 21 22,http://www.hotelmajadahonda.com/,recepcion@hotelmajadahonda.com,Spa,Las Rozas
Yin Yang Health,"Av. España, 135, 28231 Las Rozas de Madrid, Madrid",+34 677 80 91 17,http://www.yinyanhealth.es/,,Spa,Las Rozas
SANTUM Health & Beauty,"Ctra. de Pozuelo, 48, Local 1, 28222 Majadahonda, Madrid",+34 916 02 71 73,http://www.santum.es/,info@santum.es,Spa,Las Rozas
Madrid Day Spa by Nuilea,"C. del León, 4, Centro, 28014 Madrid",+34 910 66 38 15,https://madrid-day-spa.com/,info@madrid-day-spa.com,Spa,Las Rozas
Acosta Nails Las Rozas,"Avenida de Atenas 75, Local 1-19 C.C. El Zoco De Monterrozas, 28232 Las Rozas de Madrid, Madrid",+34 649 34 42 67,http://www.acostanails.es/,,Spa,Las Rozas
Nails Las Rozas C.C. Style Outlet Factory,"The Style Outlets, C/ Pablo Neruda, S/N, C.C, 28232 Las Rozas de Madrid, Madrid",+34 653 88 59 97,,,Spa,Las Rozas
A tu Aire,"C. Castillo de Belmonte, 2, 28232 Las Rozas de Madrid, Madrid",+34 664 63 03 63,http://www.esteticaatuaire.com/,,Spa,Las Rozas
Hotel Sefutbol,"Ciudad del Fútbol. Avenida de Esparta, s/n, 28232 Las Rozas de Madrid, Madrid",+34 914 95 98 50,https://hotel-sefutbol.marketinghotelero.top/,,Spa,Las Rozas
Goccia Spa Las Rozas,"C. del Cabo Rufino Lázaro, 6, 28232 Las Rozas de Madrid, Madrid",+34 913 13 52 22,https://www.gocciaspa.com/,info@gocciaspa.com,Spa,Las Rozas
Hotel Hospes Puerta Alcalá,"Pl. de la Independencia, 3, Salamanca, 28001 Madrid",+34 600 45 94 22,https://www.hospes.com/es/puerta-alcala/,palaciosanesteban@hospes.com,Spa,Las Rozas
Forus Golf Las Rejas,"C. Isaac Albéniz, 77, 28222 Majadahonda, Madrid",+34 607 75 60 72,https://forus.es/centros-forus/madrid/las-rejas-majadahonda/,infolasrejas@forus.es,Spa,Las Rozas
Centro de Estetica Ana Maria,"C. Wisteria, 23E, 28232 Las Rozas de Madrid, Madrid",+34 914 21 40 69,,,Spa,Las Rozas
Ultracell BY Martha Marin,"C. Comunidad de Madrid, C.C Burgo centro1, 41, Local 98, 28231 Las Rozas de Madrid, Madrid",+34 655 71 17 39,https://www.ultracellestetica.es/,ultracellestetica@gmail.com,Spa,Las Rozas
Katerina Beauty Spa,"C. Gran Vía, 33, 28220 Majadahonda, Madrid",,https://www.katerinalashes.es/,,Spa,Las Rozas
Esencia Spa Madrid EUESPA,"Av. de Portugal, 173 Bis, Latina, 28011 Madrid",+34 681 08 07 79,https://cursodemasajemadrid.com/,esenciaspamadrid@gmail.com,Spa,Las Rozas
Centro de Estética Rosa Galán,"C. Esperanza, 11, 28231 Las Rozas de Madrid, Madrid",+34 608 70 67 42,http://rosagalanbelleza.es/,,Spa,Las Rozas
Spa Facial Exprés,"C. Tesalia, 28232 Las Rozas de Madrid, Madrid",+34 626 45 62 19,,,Spa,Las Rozas
Terapia del Relax,"Av. España, 26, 28220 Majadahonda, Madrid",+34 611 61 47 91,http://www.terapiadelrelax.es/Oferta-Masajes/,informacion@terapiadelrelax.es,Spa,Las Rozas
Centro Holístico Nüwa,"C. Real, 50, 28231 Las Rozas de Madrid, Madrid",+34 917 10 36 33,https://www.nuwa.es/,info@nuwa.es,Spa,Las Rozas
SANDRA LORENZO - Microblading | Micropigmentación,"C. Comunidad de Madrid, 37, CC Burgocentro 2, Local 96, 28231 Las Rozas de Madrid, Madrid",+34 666 65 40 74,,,Spa,Las Rozas
The Silk And Soul Estetica,"C. de Puerto Rico, 6, local 5, 28220 Majadahonda, Madrid",+34 672 14 79 80,https://thesilkandsoul.es/,michydan@gmail.com,Spa,Las Rozas
Golden spa Madrid,"C. Sta. Rosa, 1, 28220 Majadahonda, Madrid",+34 643 39 19 98,,,Spa,Las Rozas
La Bella Leda Uñas y Estética en Las Rozas,"C. la Mar Oceana, 4, 28231 Las Rozas de Madrid, Madrid",+34 646 21 46 08,https://instagram.com/labellaleda?utm_medium=copy_link,,Spa,Las Rozas
