Nombre,Direccion,Telefono,Web,Email,Sector,Ubicacion
Clínica Abla,"C. de Antonio Machado, 61, 28830 San Fernando de Henares, Madrid",+34 916 60 18 61,http://www.clinicaabla.com/,info@clinicaabla.com,Fisioterapia,Coslada
Fisioin Élite,"C. Mar del Nte., 4, 28821 Coslada, Madrid",+34 624 13 65 37,https://www.fisioinelite.com/,fisioinelite@gmail.com,Fisioterapia,Coslada
Fisioterapia Téxum,"C. del Océano Atlántico, 9, 28821 Coslada, Madrid",+34 911 56 09 44,https://www.texum.es/?utm_source=google&utm_medium=maps&utm_campaign=MyBusiness,info@texum.es,Fisioterapia,Coslada
Clínica de fisioterapia Baena en San Fernando de Henares,"P.º de Oria, 23, 28830 San Fernando de Henares, Madrid",+34 605 84 68 76,http://www.clinicabaena.com/,info@clinicabaena.com,Fisioterapia,Coslada
La Physiologie,"Calle de Ventura de Argumosa &, C. Matilde de la Torre, 28830 San Fernando de Henares, Madrid",+34 633 24 88 59,http://www.laphysiologie.es/,info.sanfernando@laphysiologie.es,Fisioterapia,Coslada
Clínica Abla: Manoli Calvo-Fernández,"C. de Argentina, 14, 28823 Coslada, Madrid",+34 916 69 06 53,https://clinicaabla.com/,info@clinicaabla.com,Fisioterapia,Coslada
Clínica de Fisioterapia Coslada,"Pl. de los Comuneros, 7, local 5, 28821 Coslada, Madrid",+34 917 14 00 19,https://clinicafisioterapiacoslada.com/,contact@mysite.com,Fisioterapia,Coslada
Fisio Xfit,"Pl. de la Fuente del Trébol, local 2, 28830 San Fernando de Henares, Madrid",+34 651 47 17 84,https://www.instagram.com/fisioxfit/,,Fisioterapia,Coslada
Clínica De Medicina Dr Miguel Sánchez,"C. de Jesús de San Antonio, 22, 28823 Coslada, Madrid",+34 916 69 79 79,,,Fisioterapia,Coslada
Quiro Henares Fisioterapia,"P.º de Oria, 31, 28830 San Fernando de Henares, Madrid",+34 916 71 85 52,https://quirohenares.sedinfo.es/,,Fisioterapia,Coslada
Fisioterapia Escalante El Cañaveral,"C. Aloe Vera, Vicálvaro, 28052 Madrid",+34 696 08 33 39,http://www.fisioterapiaescalante.com/,info@fisioterapiaescalante.com,Fisioterapia,Coslada
Splenia,"C. del Rincón de la Huerta, 2, 28821 Coslada, Madrid",+34 916 72 87 44,https://spleniaosteopatia.es/,,Fisioterapia,Coslada
Clínica el Olivo Coslada,"C. del Océano Atlántico, 6, 28821 Coslada, Madrid",+34 912 31 49 64,http://www.clinicaolivo.es/,info@clinicaolivo.es,Fisioterapia,Coslada
Fisioterapia Forus Coslada,"Av. del Plantío, 11, 28821 Coslada, Madrid",+34 916 73 76 79,https://forus.es/fisioterapia/,dpo@forus.es,Fisioterapia,Coslada
Osteoman,"Centro comercial uruguay, 28823 Coslada, Madrid",+34 629 16 70 23,,,Fisioterapia,Coslada
Clínica de Fisioterapia TreSSaluD Henares,"Av. de la Coruña, 5, 28830 San Fernando de Henares, Madrid",+34 919 42 30 92,https://tressalud.com/tressalud-henares/,info@tressalud.com,Fisioterapia,Coslada
Osteo Magic Madrid - Centro de Osteopatía Avanzada,"C. Somorrostro, 8, 28830 San Fernando de Henares, Madrid",+34 626 11 78 91,https://www.osteomagicmadrid.com/,daniel.anson@osteomagicmadrid.com,Fisioterapia,Coslada
Mandalú - Centro de Terapias y Belleza Natural Coslada,"C. Alameda, 10, Local 6, 28821 Coslada, Madrid",+34 674 70 65 99,https://centromandalu.es/?utm_source=gmb&utm_medium=ficha,info@centromandalu.es,Fisioterapia,Coslada
Fisio,"11, C. del Colegio, 9, 28823 Coslada, Madrid",,,,Fisioterapia,Coslada
Estudio de Osteopatía Acuos,"Carr. de Mejorada, 1, 1º2, 28830 San Fernando de Henares, Madrid",+34 916 73 48 84,https://osteopatiaacuos.com/,acuosesnatural@gmail.com,Fisioterapia,Coslada
Clínica Cisme,"Calle Dr. Michavila, 5, 28821 Coslada, Madrid",+34 916 72 56 73,https://www.clinicacisme.es/,,Fisioterapia,Coslada
Fisio SGM,"C. Unamuno, 6, 28821 Coslada, Madrid",+34 630 52 41 29,https://fisiodeportivocoslada.es/,,Fisioterapia,Coslada
Centro Médico HRocha,"C. de Albino Pérez Ayestarain, 62, 28830 San Fernando de Henares, Madrid",+34 916 71 02 99,https://hrocha.com/,,Fisioterapia,Coslada
Lorena Bachiller centro Odontológico & Especialidades,"C. de Trafalgar, 5, Posterior. Local, 28821 Coslada, Madrid",+34 916 73 23 08,http://www.lorenabachiller.com/,,Fisioterapia,Coslada
Unidad de Fisioterapia Avanzada,"C. de Vitoria, 37, 28830 San Fernando de Henares, Madrid",+34 916 71 84 85,,,Fisioterapia,Coslada
MUV Cañaveral fisioterapia y Pilates,"C. Victoria Kent, Local 8, Vicálvaro, 28052 Madrid",+34 634 47 85 44,https://clinicamuv.com/,info@clinicamuv.com,Fisioterapia,Coslada
Clínica Cisme,"C. de Maches Gomez, 2, 28821 Coslada, Madrid",+34 916 72 56 73,http://www.clinicacisme.com/,,Fisioterapia,Coslada
Clínica Henares CEHR,"C. Palencia, 5, 28830 San Fernando de Henares, Madrid",+34 910 47 15 99,https://clinicahenares.com/,info@clinicahenares.com,Fisioterapia,Coslada
Clinica PV Dental&Fisioterapia,"C. de Oneca, 11, 28821 Coslada, Madrid",+34 916 69 70 60,,,Fisioterapia,Coslada
Risitas y Logros,"C. Nazario Calonge, 22, 28830 San Fernando de Henares, Madrid",+34 911 48 76 83,https://risitasylogros.es/,info@risitasylogros.es,Fisioterapia,Coslada
