Nombre,Direccion,Telefono,Web,Email,Sector,Ubicacion
Viajes Carrefour,"C. de Chile, 21, Chamartín, 28016 Madrid",+34 910 86 42 45,https://agencias.viajes.carrefour.es/viajes-carrefour-madrid-calle-chile-21/,es_viajes2731@carrefour.com,Agencia de Viajes,Madrid
Planificamos tu Viaje,"Escalera 2, 3º A, C. de Huesca, 26, Tetuán, 28020 Madrid",+34 669 94 18 38,http://www.planificamostuviaje.com/,info@planificamostuviaje.com,Agencia de Viajes,Madrid
Oriente Viajes,"C. Esquilache, 4, Chamberí, 28003 Madrid",+34 914 61 53 74,https://www.orienteviajes.com/,,Agencia de Viajes,Madrid
Nautalia Viajes,"Cl. de Ayala, 90, Salamanca, 28001 Madrid",+34 918 27 48 26,https://agencias.nautaliaviajes.com/madrid-635/,0635@nautaliaviajes.es,Agencia de Viajes,Madrid
Viajes El Corte Inglés - C.C. Callao,"Pl. del Callao, 2, 2ª planta, Centro, 28013 Madrid",+34 915 22 03 93,,,Agencia de Viajes,Madrid
Caribe Tours - Agencia de viajes,"C. Hermanos de Pablo, 10, Cdad. Lineal, 28027 Madrid",+34 914 49 54 36,,,Agencia de Viajes,Madrid
Viajes Transfronteras S.A.,"C. de San Bernardino, 2, Centro, 28015 Madrid",+34 615 64 73 37,http://www.viajestransfronteras.es/,%20info@viajestransfronteras.es,Agencia de Viajes,Madrid
Viajes del Valle,"Lobby del Hotel Senator Barajas, C. del Galeón, 27, Local 14B, Barajas, 28042 Madrid",+34 916 59 40 58,https://viajesdelvalle.com/,,Agencia de Viajes,Madrid
Explora Acción Viajes,"C. de Almadén, 19, Centro, 28014 Madrid",+34 915 91 97 97,http://www.explora-accion.com/,mrsmith@dynamicweb.com,Agencia de Viajes,Madrid
Civitatis Tours & Tickets,"C. de la Montera, 32, Centro, 28013 Madrid",+34 910 78 05 07,https://www.civitatis.com/,,Agencia de Viajes,Madrid
Nautalia Viajes,"C. de Alberto Aguilera, 4, Metro:, Chamberí, 28015 San Bernardo, Madrid",+34 918 28 66 25,https://agencias.nautaliaviajes.com/madrid-646/,0646@nautaliaviajes.es,Agencia de Viajes,Madrid
