Nombre,Direccion,Telefono,Web,Email,Sector,Ubicacion
Spa Milagros,"C/ de Fernán González, 60, Retiro, 28009 Madrid",+34 640 87 76 77,http://www.spamilagros.com/,jane@gmail.com,Spa,Madrid
Esenzias,"C. de la Cruz, 28, Centro, 28012 Madrid",+34 915 22 46 40,http://www.esenzias.es/,reservas@esenzias.es,Spa,Madrid
"Spa The Beauty Concept en Mandarín Oriental Ritz, Madrid","Pl. de la Lealtad, 5, Retiro, 28014 Madrid",+34 917 01 67 60,https://thebeautyconcept.com/spa-tbc/,mrmad-spa@mohg.com,Spa,Madrid
The Spa at Four Seasons Hotel Madrid,"C. de Sevilla, 3, Centro, 28014 Madrid",+34 910 88 33 33,https://www.fourseasons.com/madrid/spa/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-mmd-spa-mid-seo-na&utm_content=na-na&utm_term=na,,Spa,Madrid
Hammam Al Ándalus | Puerta de Hierro,"C. Isla Malaita, 14, Fuencarral-El Pardo, 28035 Madrid",+34 914 29 90 20,https://puertadehierro.hammamalandalus.com/,pdhreservas@hammamalandalus.com,Spa,Madrid
Calma Madrid Masajes,"C. de Domenico Scarlatti, 5, Chamberí, 28003 Madrid",+34 919 89 19 16,http://www.calmadrid.com/,,Spa,Madrid
The Spa at The Madrid EDITION,"Pl. de Celenque, 2, Centro, 28013 Madrid",+34 919 54 54 21,https://emea.globalspa.marriott.com/madeb/13838552/home,,Spa,Madrid
Beer Spa Madrid,"C. de San Isidro Labrador, 10, Centro, 28005 Madrid",+34 624 11 79 06,https://beerspain.com/spa/beer-spa-madrid/,info@beerspain.com,Spa,Madrid
Serena Spa,"Calle de la Princesa, 27, Moncloa - Aravaca, 28008 Madrid",+34 628 26 43 36,https://www.spaserena.com/,info@spa4hotels.es,Spa,Madrid
Ópera Spa Madrid,"C. de la Encarnación, 6, Centro, 28013 Madrid",+34 620 73 84 75,,,Spa,Madrid
Luxor Madrid,"C. de Preciados, 38, 1º piso, Centro, 28013 Madrid",+34 692 68 76 04,https://luxormadrid.com/,info@luxormadrid.com,Spa,Madrid
"Thermas de Griñón, balneario madrid","Carretera de Torrejón de la Calzada a Griñón, Km. 3, 2000, 28971 Madrid",+34 918 10 35 26,http://www.thermasdegrinon.com/,,Spa,Madrid
Centro de masajes Madrid Zurbarán - The Nook,"C. de Zurbarán, 10, bajo dcha, Chamberí, 28010 Madrid",+34 911 48 14 74,http://www.thenookmadrid.com/,reservas@thenookmadrid.com,Spa,Madrid
ELYSIUM SPA - JW MARRIOTT MADRID,"C. de Sevilla, 2, Centro, 28014 Madrid",+34 618 44 41 23,https://www.elysiumspa.es/,jwmarriott@elysiumspa.es,Spa,Madrid
Salt Room Madrid - Haloterapia en Cuevas de Sal - HaloSpa,"C. de Fernández de los Ríos, 52, Chamberí, 28015 Madrid",+34 916 22 79 61,https://saltroomspain.com/contacto-salt-room-madrid/,madrid@saltroomspain.com,Spa,Madrid
Japanese Head Spa Chamberí - Head Spa Madrid,"Cl. de Francisco Ricci, 8, Chamberí, 28015 Madrid",+34 633 32 89 91,https://madrid-japaneseheadspa.com/,madrid@japaneseheadspa.es,Spa,Madrid
Le Max Wellness Club,"Hotel Wellington, Calle Velázquez, 6, Salamanca, 28001 Madrid",+34 915 76 27 66,http://www.lemaxclub.com/,,Spa,Madrid
Templo del Masaje Goya,"C. de la Povedilla, 6, Salamanca, 28009 Madrid",+34 914 01 01 66,https://www.templodelmasaje.com/,info@templodelmasaje.com,Spa,Madrid
Hammam Vital Experience,"C/ de Donoso Cortés, 88, Chamberí, 28015 Madrid",+34 910 96 82 49,https://www.hammamvitalexperience.com/,info@hammamvitalexperience.com,Spa,Madrid
Cap Madrid Sauna Hamman Naturista,"Calle del Gral. Zabala, 31, Chamartín, 28002 Madrid",+34 914 11 89 59,http://www.cap-madrid.com/,,Spa,Madrid
Wellington Hotel & Spa Madrid,"Calle Velázquez, 8, Salamanca, 28001 Madrid",+34 915 75 44 00,http://www.hotel-wellington.com/,wellington@hotel-wellington.com,Spa,Madrid
Sauna Paraíso,"C. del Norte, 15, Centro, 28015 Madrid",+34 915 22 58 99,http://saunaparaiso.com/,saunaparaiso@gmail.com,Spa,Madrid
Local Swinger Liberal Madrid Divernis,"Calle de Alcántara, 54, Salamanca, 28006 Madrid",+34 626 06 01 23,http://www.divernis.com/,,Spa,Madrid
Spa Beldon Wellness BLESS Hotel Madrid,"Calle Velázquez, 62, Salamanca, 28001 Madrid",+34 914 20 31 95,https://www.beldonbeauty.com/beldon-bless/,,Spa,Madrid
Kinnaree Masaje Tailandés Tradicional,"C. de Argensola, 11, BAJO IZQUIERDA, Centro, 28004 Madrid",+34 616 64 37 48,http://kinnaree.es/,contacto@kinnaree.es,Spa,Madrid
Head Spa Madrid,"C. de Valderribas, 30, Local 12, Retiro, 28007 Madrid",+34 638 75 96 23,http://www.headspamadrid.com/,headspamadrid@gmail.com,Spa,Madrid
Kenika Thai Massage - Masaje Thai en Madrid,"P.º de La Habana, 42, Local, Chamartín, 28036 Madrid",+34 912 79 20 81,http://www.kenikathaimassage.com/,kenika@kenikathaimassage.com,Spa,Madrid
Hotel rural spa&wellness Hacienda Los Robles,"Av. de Madrid, 27, 28491 Navacerrada, Madrid",+34 918 56 02 00,http://www.haciendalosrobles.com/,reservas@haciendalosrobles.com,Spa,Madrid
Spaxión Madrid,"Calle Poeta Joan Maragall, P.º de la Castellana, 30, Tetuán, 28020 Madrid",+34 654 13 44 84,https://spaxion.com/nuestroscentros/spaxion-madrid/,spaxionmadrid@spaxion.com,Spa,Madrid
URSO Hotel & Spa,"C. de Mejía Lequerica, 8, Centro, 28004 Madrid",+34 914 44 44 58,https://hotelurso.com/?utm_source=google&utm_medium=maps&utm_campaign=mybusiness&utm_content=urso,info@hotelurso.com,Spa,Madrid
Tantra massage Masajes Majestic,"C. de la Montera, 32, 1º Derecha, Centro, 28013 Madrid",+34 671 81 51 83,https://www.masajesmajestic.es/,,Spa,Madrid
SPA Pestana Plaza Mayor - Masshotel,"C. Imperial, 8, Centro, 28012 Madrid",+34 672 32 02 00,https://wellnesspestana.masshotel.es/,David@gmail.com,Spa,Madrid
Thai Room Spa - Gran Meliá Fénix,"C. de Hermosilla, 2, Salamanca, 28001 Madrid",+34 910 42 43 56,https://thairoomspa.com/es/gran-melia-fenix,hotel.gmfenix@melia.com,Spa,Madrid
Sauna Lavapies,"C. de Zurita, 3, Centro, 28012 Madrid",+34 915 39 72 94,https://saunalavapies.com/,saunalavapies@gmail.com,Spa,Madrid
Masajes eróticos Madrid - Marabu Madrid,"C. de Carbonero y Sol, 15, Chamartín, 28006 Madrid",+34 685 37 79 61,https://www.marabumadrid.com/,marabumadrid@gmail.com,Spa,Madrid
Thai Sol Foot Massage,"Calle de los Cañizares, 2, Centro, 28012 Madrid",+34 914 11 93 47,http://www.thaisolmassage.com/,jenny_258151060@live.com,Spa,Madrid
Chalalai Thai Massage,"C. de Rafael Calvo, 42, Chamberí, 28010 Madrid",+34 910 42 23 19,http://www.chalalai.es/,,Spa,Madrid
VP Biloba Spa,"Plaza de España, 3, Centro, 28008 Madrid",+34 915 95 55 11,http://bilobaspavp.com/,bilobaspa@vphoteles.com,Spa,Madrid
Zazen Thai Massage,"C. de Francisca Moreno, 5, Salamanca, 28001 Madrid",+34 912 77 07 94,http://www.zazenthai.com/,zazenspa.es@gmail.com,Spa,Madrid
Naturamed Spa Masajes Madrid centro,"Calle de la Magdalena, 20, pta 3, Centro, 28012 Madrid",+34 644 20 50 97,http://www.naturamedterapias.com/,pati.moya@hotmail.es,Spa,Madrid
Flotexperience,"C. Campo de la Estrella, 7, Fuencarral-El Pardo, 28050 Madrid",+34 911 73 75 40,http://www.flotexperience.es/,info@flotexperience.es,Spa,Madrid
Kirovital - Centro de Masajes Madrid,"C. de los Estudios, 3, Centro, 28012 Madrid",+34 671 94 28 28,http://www.kirovital.es/,kirovital3@gmail.com,Spa,Madrid
Hotel Hospes Puerta Alcalá,"Pl. de la Independencia, 3, Salamanca, 28001 Madrid",+34 600 45 94 22,https://www.hospes.com/es/puerta-alcala/,palaciosanesteban@hospes.com,Spa,Madrid
