Nombre,Direccion,Telefono,Web,Email,Sector,Ubicacion
Antorán Inmobiliaria,"C/ Gabriel Lobo, 19, Chamartín, 28002 Madrid",+34 910 26 06 60,http://www.antoran.com/,,inmobiliaria,Madrid
DE LA MANO Servicios Inmobiliarios | López de Hoyos | Inmobiliaria Madrid,"C. de López de Hoyos, 42, Planta 2ª, Chamartín, 28006 Madrid",+34 910 23 41 54,https://www.delamanoinmo.es/,,inmobiliaria,Madrid
Inmobiliaria Prosperidad - Ciudad Jardín Redpiso,"C. de Clara del Rey, 64, Chamartín, 28002 Madrid",+34 918 18 10 61,https://www.redpiso.es/oficina/inmobiliaria-prosperidad-ciudad-jardin/venta,,inmobiliaria,Madrid
JRK Solutions,"C. de Ntra. Sra. de Luján, 11, Chamartín, 28016 Madrid",+34 654 94 72 30,http://www.jrksolutions.es/,,inmobiliaria,Madrid
Casa 2000 servicios inmobiliarios,"Cl. de Suero de Quiñones, 7, Bajo, Local B-2, Chamartín, 28002 Madrid",+34 915 19 47 05,https://www.inmobiliariacasa2000.es/,,inmobiliaria,Madrid
Miscasa inmobiliaria desde 1972 Tetuán - VENTA Y ALQUILER DE PISOS MADRID,"C. de Bravo Murillo, 230, Tetuán, 28020 Madrid",+34 915 72 04 08,http://www.miscasamadrid.com/,,inmobiliaria,Madrid
"GILMAR Consulting Inmobiliario - Inmobiliaria El Viso, Chamartín","P.º de la Castellana, 164, Chamartín, 28046 Madrid",+34 915 83 03 00,https://www.gilmar.es/oficinas/agencia-inmobiliaria-el-viso-chamartin/?utm_source=gmb&utm_medium=cta&utm_campaign=inmobiliaria_el_viso_chamart%C3%ADn,,inmobiliaria,Madrid
Aguayo & Escámez,"C. de Panamá, 5, Chamartín, 28036 Madrid",+34 914 58 15 70,http://www.aguayoescamez.com/,,inmobiliaria,Madrid
Ivory Homes,"C. del Gral. Oráa, 82, Salamanca, 28006 Madrid",+34 915 64 55 53,https://www.ivoryhomes.es/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,,inmobiliaria,Madrid
Engel & Völkers - Agencia Inmobiliaria en Madrid,"Calle de Génova, 27, 5º piso, Chamberí, 28004 Madrid",+34 912 77 45 00,https://www.engelvoelkers.com/es/es/shops/madrid-genova?utm_source=google&utm_medium=social&utm_campaign=mmc_madrid_GMB_traffic2024&utm_term=googlemybusiness&ga4id=G-5Y91X3208H,,inmobiliaria,Madrid
SF Gestión Inmobiliaria,"C. del Duque de Sesto, 38, Salamanca, 28009 Madrid",+34 915 77 62 05,,,inmobiliaria,Madrid
Fortuny Real Estate | Inmobiliaria de lujo Madrid,"C. del Monte Esquinza, 42, Chamberí, 28010 Madrid",+34 914 38 82 68,https://www.fortunyrealestate.com/?utm_source=GMB&utm_medium=web&utm_campaign=GMB,,inmobiliaria,Madrid
Templo Consulting Inmobiliaria Madrid,"C. de Santiago de Compostela, 64, Fuencarral-El Pardo, 28034 Madrid",+34 919 38 56 78,https://temploconsulting.com/,,inmobiliaria,Madrid
LOOK AND FIND CASTELLANA - inmobiliaria Cuzco Castillejos - Madrid,"C. de Orense, 36, Tetuán, 28020 Madrid",+34 917 70 98 60,http://www.lookandfindcastellana.com/,%20m-tetuan@lookandfind.es,inmobiliaria,Madrid
DS Realtors,"Calle de Núñez de Balboa, 35A, 5ª planta, oficina A1, Salamanca, 28001 Madrid",+34 918 27 10 79,https://www.dsrealtors.es/?utm_source=Google&utm_medium=maps&utm_campaign=Google+maps&utm_content=Madrid,,inmobiliaria,Madrid
INMOBILIARIA DEMANUEL CUATRO CAMINOS - BERNABEU,"C. de Fortunata y Jacinta, 25, Local Izquierda, Tetuán, 28020 Madrid",+34 915 04 85 14,http://www.inmobiliairiademanuel.com/,,inmobiliaria,Madrid
DIZA Consultores,"Pl. de la Independencia, 8, Retiro, 28001 Madrid",+34 915 63 49 01,http://www.dizaconsultores.com/,,inmobiliaria,Madrid
"PRESIDENCE, Real Estate.","C. de Serrano, 78, Salamanca, 28006 Madrid",+34 914 87 09 87,http://www.presidence.es/,,inmobiliaria,Madrid
