Nombre,Direccion,Telefono,Web,Email,Sector,Ubicacion
Fisioterapia La Moraleja,"La Moraleja, P.º de Alcobendas, 10, 28109 Alcobendas, Madrid",+34 915 13 47 50,http://www.fisioterapialamoraleja.com/,info@fisioterapialamoraleja.com,Fisioterapia,Alcobendas
Fisio Activ,"Av. de Valdelaparra, 72, 28100 Alcobendas, Madrid",+34 912 77 87 97,http://www.fisio-activ.es/,fisioactiv@fisio-activ.es,Fisioterapia,Alcobendas
Clínica Narro,"P.º de la Chopera, 110, 28100 Alcobendas, Madrid",+34 665 65 60 03,http://www.clinicanarro.es/,clinicanarro@hotmail.com,Fisioterapia,Alcobendas
Pascual y Muñoz Fisioterapia,"C. de Cádiz, 32, 28100 Alcobendas, Madrid",+34 916 61 29 05,,,Fisioterapia,Alcobendas
FisioClinics Pilates Center,"Av. de Bruselas, 5, 28108 Alcobendas, Madrid",+34 637 55 97 54,https://moraleja.fisio-clinics.com/,info.madrid@fisio-clinics.com,Fisioterapia,Alcobendas
Clínica Elvia,"P.º de Fuente Lucha, 20, 28100 Alcobendas, Madrid",+34 601 49 26 86,https://clinicaelvia.com/,alcobendas@clinicaelvia.com,Fisioterapia,Alcobendas
Fisioterapia Algarra,"P.º de la Chopera, 29, 28100 Alcobendas, Madrid",,https://www.fisioterapiaalgarra.com/,,Fisioterapia,Alcobendas
Clínica ZOÉ,"P.º de Valdelasfuentes, 6, 28100 Alcobendas, Madrid",+34 916 62 41 24,http://www.clinicazoe.com/,clinicazoe@clinicazoe.com,Fisioterapia,Alcobendas
Fisioterapia a domicilio Alicia Serrano,"Av. de la Vega, 28100 Alcobendas, Madrid",+34 660 77 90 27,https://aliciafisioterapia.es/,aliciafisioterapiamadrid@gmail.com,Fisioterapia,Alcobendas
CLINICA IMPROVE,"C. del Alto, s/n, 28108 Alcobendas, Madrid",+34 667 65 88 76,http://www.clinicaimprove.es/,info@clinicaimprove.es,Fisioterapia,Alcobendas
Fisioterapia Neuroglia,"C. de la Constitución, 114, 28100 Alcobendas, Madrid",+34 619 76 34 47,https://neuroglia.es/,contacto@neuroglia.es,Fisioterapia,Alcobendas
INIMA Rehabilitación,"C. de Ramón y Cajal, 5, 28100 Alcobendas, Madrid",+34 634 47 29 42,https://www.inimarehabilitacion.com/,hola@inimarehabilitacion.com,Fisioterapia,Alcobendas
Fisioterapia Deportiva Sputnik Salud,"C. de la Granja, 100, 28108 Alcobendas, Madrid",+34 651 41 72 78,https://sputnikclimbing.com/rocodromo-madrid/alcobendas/fisioterapia-deportiva/,salud@sputnikclimbing.com,Fisioterapia,Alcobendas
Clínica de Fisioterapia RenuevaT,"Av. de Madrid, 51, 28100 Alcobendas, Madrid",+34 910 96 81 13,http://www.renuevat.es/,administracion@renuevat.es,Fisioterapia,Alcobendas
Clínica Olivar,"C. del Olivar, 6, 28100 Alcobendas, Madrid",+34 911 46 56 11,https://olivarclinica.com/,clinicaolivaralcobendas@gmail.com,Fisioterapia,Alcobendas
Fisioterapia Equilybrium. Clínica de Fisioterapia y Pilates,"Av. Valdelasfuentes, 1, 28701 San Sebastián de los Reyes, Madrid",+34 600 01 85 03,http://www.fisioterapiaequilybrium.es/,info@fisioterapiaequilybrium.es,Fisioterapia,Alcobendas
Zenther Fisioterapia y Logopedia,"Pje. de la Radio, 2, 28100 Alcobendas, Madrid",+34 665 90 48 59,http://www.zenther.com/,info@zenther.com,Fisioterapia,Alcobendas
Fisioterapia y Osteopatía Sofía Millares,"P.º de la Chopera, 29, 28100 Alcobendas, Madrid",+34 609 63 66 75,,,Fisioterapia,Alcobendas
Clínica Oslo,"C. de Ruperto Chapí, 11, 28100 Alcobendas, Madrid",+34 912 79 40 26,,,Fisioterapia,Alcobendas
Fisioterapia Pindown Sports,"C. de la Granja, 62, 28108 Alcobendas, Madrid",+34 616 90 28 62,http://www.pindown.es/,jfcollin00@gmail.com,Fisioterapia,Alcobendas
Centro Clínico La Chopera. Fisioterapia y Rehabilitación,"C. de Vicente Aleixandre, 17, 28100 Alcobendas, Madrid",+34 916 61 00 21,http://www.centroclinicolachopera.es/,clinica@centroclinicolachopera.com,Fisioterapia,Alcobendas
"Sacral Fisioterapia, Osteopatía y Pilates Alcobendas y San Sebastián de los Reyes","C. de Ruperto Chapí, 21, 28100 Alcobendas, Madrid",+34 626 74 57 51,http://www.fisioterapiasacral.com/,info@fisioterapiasacral.com,Fisioterapia,Alcobendas
"Clínica de fisioterapia, osteopatía y pilates, Fisiocore","Av. de Talavera de la Reina, 17, 28701 San Sebastián de los Reyes, Madrid",+34 684 17 94 89,https://fisiocore.net/,info@fisiocore.net,Fisioterapia,Alcobendas
"Sannas, Salud y Desarrollo Personal","C. de Velarde, 9, 28100 Alcobendas, Madrid",+34 912 93 09 09,http://www.sannasalud.com/,,Fisioterapia,Alcobendas
Fisiociclica | Fisioterapia Suelo Pélvico,"Av. de España, 50, 28701 San Sebastián de los Reyes, Madrid",+34 680 14 31 06,https://fisiociclica.com/,fisiociclica.sandra@gmail.com,Fisioterapia,Alcobendas
Centro de Bienestar Sanitas Alcobendas,"Blvr. de Salvador Allende, 2, 28108 Alcobendas, Madrid",+34 917 16 58 30,https://centrobienestar-alcobendas.sanitas.es/?gmb=gmb%3Af-google%3Am-link%3Anc-cbalcobendas%3Ap-hospitales,,Fisioterapia,Alcobendas
Fisiosalud+ San Sebastián de los Reyes,"Av. de los Reyes Católicos, 29, 28701 San Sebastián de los Reyes, Madrid",+34 916 53 45 69,https://fisioweb.com/clinica-fisioterapia-san-sebastian-de-los-reyes/,sansebastian@fisioweb.com,Fisioterapia,Alcobendas
Clinica Rodem - Clinica de Fisioterapia - Las Tablas,"C. de Furelos, 7, Fuencarral-El Pardo, 28050 Madrid",+34 660 35 53 61,https://www.clinicasrodem.com/,,Fisioterapia,Alcobendas
FisioNow - Fisioterapia a domicilio,"Av. de Portugal, 6, 28702 San Sebastián de los Reyes, Madrid",+34 624 60 08 19,https://fisionow.es/,cjfisioterapeutas@gmail.com,Fisioterapia,Alcobendas
Clínicas Aleria,"C. de Ramón y Cajal, 25, Local 1, 28100 Alcobendas, Madrid",+34 910 09 81 46,http://clinicasaleria.es/,recepcion@clinicasaleria.es,Fisioterapia,Alcobendas
"Alberto Moreno Gala, Fisioterapeuta","C. de la Begonia, 135, 28109 Alcobendas, Madrid",,https://www.doctoralia.es/alberto-moreno-gala/fisioterapeuta-osteopata/alcobendas?utm_source=google&utm_medium=gmb&utm_campaign=139670&utm_content=website,soporte@doctoralia.com,Fisioterapia,Alcobendas
"Fisioterapia/Osteopatía, Psicología, Nutrición y Pilates Fisiovica","Av. de España, 34, 28701 San Sebastián de los Reyes, Madrid",+34 689 66 21 28,http://www.fisiovica.com/,,Fisioterapia,Alcobendas
"Clínica Baena Martín, podología, fisioterapia y medicina estética","P.º de Fuente Lucha, 12, 28100 Alcobendas, Madrid",+34 618 72 09 07,http://www.clinicabaenamartin.com/,,Fisioterapia,Alcobendas
ILUNION Clínica de Fisioterapia,"BM ONE, Av. de Europa, 19, Planta SS. Edificio, 28108 Alcobendas, Madrid",+34 917 35 50 50,https://www.ilunionbienestaryvidasenior.com/es/fisioterapia,,Fisioterapia,Alcobendas
Osteomás,"C. del Marqués de la Valdavia, 83, 28100 Alcobendas, Madrid",+34 629 14 91 13,http://www.osteomas.es/,,Fisioterapia,Alcobendas
FisioRespiración - Fisioterapia Respiratoria Alcobendas,"Moraleja Green, Av. de Europa, 13-15, MontePediatras, 28108 Alcobendas, Madrid",+34 629 44 11 02,https://www.fisiorespiracion.es/,contacto@fisiorespiracion.es,Fisioterapia,Alcobendas
"Clínica Innovasalud I Podología, Fisioterapia, Psicología, Nutrición, Logopedia y Psiquitría en Alcobendas.","Av. de Madrid, 67, 28100 Alcobendas, Madrid",+34 911 29 44 10,http://www.clinicainnovasalud.com/,info@clinicainnovasalud.com,Fisioterapia,Alcobendas
FISIOHOME Salud & Bienestar La Moraleja,"P.º de la Marquesa Viuda de Aldama, 50, 28109 Madrid",+34 662 16 56 50,https://www.fisiohome.es/,,Fisioterapia,Alcobendas
"FisioWork, fisioterapia San Sebastián de los Reyes","C. de Emilia Pardo Bazán, 10, 28703 San Sebastián de los Reyes, Madrid",+34 916 67 04 24,https://fisiowork.com/,atencionalpaciente@fisiowork.com,Fisioterapia,Alcobendas
Clínica de Fisioterapia Prolive,"C. de Luis Moya Blanco, 44, Hortaleza, 28055 Madrid",+34 676 85 36 08,https://prolive.es/,ajax-loader@2x.gif,Fisioterapia,Alcobendas
Zagros Sports La Moraleja,"Av. Olímpica, 4, 28108 Alcobendas, Madrid",+34 916 62 40 12,https://zagrossports.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,recepcion.lm@zagrossports.com,Fisioterapia,Alcobendas
Fisiolution,"C. Viloria de La Rioja, 52, Fuencarral-El Pardo, 28050 Madrid",+34 912 87 71 72,https://www.fisiolution.com/,infohabana@fisiolution.com,Fisioterapia,Alcobendas
Tu Fisioterapeuta en Casa,"P.º de la Chopera, 28100 Alcobendas, Madrid",+34 633 09 49 42,,,Fisioterapia,Alcobendas
Dfisio Golfpark,"Av. de Europa, 10, 28108 Alcobendas, Madrid",+34 914 90 00 09,http://www.dfisio.com/,info@dfisio.com,Fisioterapia,Alcobendas
Kineya Fisioterapia,"Av. de Guadarrama, 3, 28701 San Sebastián de los Reyes, Madrid",+34 693 28 00 50,https://www.kineyafisioterapia.com/,info@kineyafisioterapia.com,Fisioterapia,Alcobendas
Move2Be Fisioterapia y Readaptación,"Pl. de Concha Espina, 2, 28702 San Sebastián de los Reyes, Madrid",+34 641 39 12 52,https://www.move2be.es/,centromove2be@gmail.com,Fisioterapia,Alcobendas
Fisioterapia San Sebastián de los Reyes | Fisio Motion | Entrenamiento y Rehabilitación,"Av. de España, 50, 28701 San Sebastián de los Reyes, Madrid",+34 643 95 94 49,https://fisiomotionsanse.com/,info@fisiomotionsanse.com,Fisioterapia,Alcobendas
